Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014015,2020,11,03,25.7,1,N
IDCJAC0011,014015,2020,11,04,26.3,1,N
IDCJAC0011,014015,2020,11,05,27.2,1,N
IDCJAC0011,014015,2020,11,06,24.6,1,N
IDCJAC0011,014015,2020,11,07,24.4,1,N
IDCJAC0011,014015,2020,11,08,26.5,1,N
IDCJAC0011,014015,2020,11,09,27.1,1,N
IDCJAC0011,014015,2020,11,10,27.1,1,N
IDCJAC0011,014015,2020,11,11,27.2,1,N
IDCJAC0011,014015,2020,11,12,28.5,1,N
IDCJAC0011,014015,2020,11,13,24.6,1,N
IDCJAC0011,014015,2020,11,14,28.0,1,N
IDCJAC0011,014015,2020,11,15,26.5,1,N
IDCJAC0011,014015,2020,11,16,26.9,1,N
IDCJAC0011,014015,2020,11,17,27.6,1,N
IDCJAC0011,014015,2020,11,18,26.6,1,N
IDCJAC0011,014015,2020,11,19,26.9,1,N
IDCJAC0011,014015,2020,11,20,26.0,1,N
IDCJAC0011,014015,2020,11,21,24.0,1,N
IDCJAC0011,014015,2020,11,22,23.4,1,N
IDCJAC0011,014015,2020,11,23,24.0,1,N
IDCJAC0011,014015,2020,11,24,25.8,1,N
IDCJAC0011,014015,2020,11,25,25.9,1,N
IDCJAC0011,014015,2020,11,26,23.6,1,N
IDCJAC0011,014015,2020,11,27,20.6,1,N
IDCJAC0011,014015,2020,11,28,26.2,1,N
IDCJAC0011,014015,2020,11,29,23.9,1,N
IDCJAC0011,014015,2020,11,30,26.6,1,N
IDCJAC0011,014015,2020,12,01,26.4,1,N
IDCJAC0011,014015,2020,12,02,23.8,1,N
IDCJAC0011,014015,2020,12,03,25.0,1,N
IDCJAC0011,014015,2020,12,04,23.6,1,N
IDCJAC0011,014015,2020,12,05,24.4,1,N
IDCJAC0011,014015,2020,12,06,25.1,1,N
IDCJAC0011,014015,2020,12,07,25.6,1,N
IDCJAC0011,014015,2020,12,08,26.1,1,N
IDCJAC0011,014015,2020,12,09,26.2,1,N
IDCJAC0011,014015,2020,12,10,25.7,1,N
IDCJAC0011,014015,2020,12,11,27.9,1,N
IDCJAC0011,014015,2020,12,12,26.9,1,N
