Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,9225,2020,07,25,5.1,1,N
IDCJAC0011,9225,2020,07,26,13.9,1,N
IDCJAC0011,9225,2020,07,27,14.1,1,N
IDCJAC0011,9225,2020,07,28,11.5,1,N
IDCJAC0011,9225,2020,07,29,11.6,1,N
IDCJAC0011,9225,2020,07,30,6.5,1,N
IDCJAC0011,9225,2020,07,31,8.7,1,N
IDCJAC0011,9225,2020,08,01,7.2,1,Y
IDCJAC0011,9225,2020,08,02,5.2,1,Y
IDCJAC0011,9225,2020,08,03,6.9,1,Y
IDCJAC0011,9225,2020,08,04,6.9,1,Y
IDCJAC0011,9225,2020,08,05,10.5,1,Y
IDCJAC0011,9225,2020,08,06,5.4,1,Y
IDCJAC0011,9225,2020,08,07,7.1,1,Y
IDCJAC0011,9225,2020,08,08,10.8,1,Y
IDCJAC0011,9225,2020,08,09,12.6,1,Y
IDCJAC0011,9225,2020,08,10,11.3,1,Y
IDCJAC0011,9225,2020,08,11,13.3,1,Y
IDCJAC0011,9225,2020,08,12,12.3,1,Y
IDCJAC0011,9225,2020,08,13,9.4,1,Y
IDCJAC0011,9225,2020,08,14,7.5,1,Y
IDCJAC0011,9225,2020,08,15,10.0,1,Y
IDCJAC0011,9225,2020,08,16,11.0,1,Y
IDCJAC0011,9225,2020,08,17,10.8,1,Y
IDCJAC0011,9225,2020,08,18,12.5,1,Y
IDCJAC0011,9225,2020,08,19,5.8,1,Y
IDCJAC0011,9225,2020,08,20,6.8,1,Y
IDCJAC0011,9225,2020,08,21,5.9,1,Y
IDCJAC0011,9225,2020,08,22,10.5,1,Y
IDCJAC0011,9225,2020,08,23,12.6,1,Y
IDCJAC0011,9225,2020,08,24,6.8,1,Y
IDCJAC0011,9225,2020,08,25,7.0,1,Y
IDCJAC0011,9225,2020,08,26,6.3,1,Y
IDCJAC0011,9225,2020,08,27,6.5,1,Y
IDCJAC0011,9225,2020,08,28,9.5,1,Y
IDCJAC0011,9225,2020,08,29,11.7,1,Y
IDCJAC0011,9225,2020,08,30,4.6,1,Y
IDCJAC0011,9225,2020,08,31,4.7,1,Y
IDCJAC0011,9225,2020,09,01,11.4,1,Y
IDCJAC0011,9225,2020,09,02,11.1,1,Y
IDCJAC0011,9225,2020,09,03,9.6,1,Y
IDCJAC0011,9225,2020,09,04,15.4,1,Y
IDCJAC0011,9225,2020,09,05,9.3,1,Y
IDCJAC0011,9225,2020,09,06,15.5,1,Y
