Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,023000,2020,12,10,25.7,1,N
IDCJAC0010,023000,2020,12,11,29.9,1,N
IDCJAC0010,023000,2020,12,12,35.5,1,N
IDCJAC0010,023000,2020,12,13,30.9,1,N
IDCJAC0010,023000,2020,12,14,37.3,1,N
IDCJAC0010,023000,2020,12,15,30.4,1,N
IDCJAC0010,023000,2020,12,16,27.2,1,N
IDCJAC0010,023000,2020,12,17,21.1,1,N
IDCJAC0010,023000,2020,12,18,20.9,1,N
IDCJAC0010,023000,2020,12,19,24.6,1,N
IDCJAC0010,023000,2020,12,20,29.7,1,N
IDCJAC0010,023000,2020,12,21,21.3,1,N
IDCJAC0010,023000,2020,12,22,21.6,1,N
IDCJAC0010,023000,2020,12,23,22.2,1,N
IDCJAC0010,023000,2020,12,24,26.7,1,N
IDCJAC0010,023000,2020,12,25,29.6,1,N
IDCJAC0010,023000,2020,12,26,35.5,1,N
IDCJAC0010,023000,2020,12,27,26.0,1,N
IDCJAC0010,023000,2020,12,28,20.9,1,N
IDCJAC0010,023000,2020,12,29,22.8,1,N
IDCJAC0010,023000,2020,12,30,29.3,1,N
IDCJAC0010,023000,2020,12,31,29.3,1,N
