Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,023000,2020,11,09,18.4,1,Y
IDCJAC0011,023000,2020,11,10,22.5,1,Y
IDCJAC0011,023000,2020,11,11,15.0,1,Y
IDCJAC0011,023000,2020,11,12,14.8,1,Y
IDCJAC0011,023000,2020,11,13,12.7,1,Y
IDCJAC0011,023000,2020,11,14,11.5,1,Y
IDCJAC0011,023000,2020,11,15,16.2,1,Y
IDCJAC0011,023000,2020,11,16,15.1,1,Y
IDCJAC0011,023000,2020,11,17,9.3,1,Y
IDCJAC0011,023000,2020,11,18,14.4,1,Y
IDCJAC0011,023000,2020,11,19,23.5,1,Y
IDCJAC0011,023000,2020,11,20,12.1,1,Y
IDCJAC0011,023000,2020,11,21,18.0,1,Y
IDCJAC0011,023000,2020,11,22,24.4,1,Y
IDCJAC0011,023000,2020,11,23,15.5,1,Y
IDCJAC0011,023000,2020,11,24,11.3,1,Y
IDCJAC0011,023000,2020,11,25,13.9,1,Y
IDCJAC0011,023000,2020,11,26,15.4,1,Y
IDCJAC0011,023000,2020,11,27,19.4,1,Y
IDCJAC0011,023000,2020,11,28,22.4,1,Y
IDCJAC0011,023000,2020,11,29,13.8,1,Y
IDCJAC0011,023000,2020,11,30,12.0,1,Y
IDCJAC0011,023000,2020,12,01,16.9,1,N
IDCJAC0011,023000,2020,12,02,12.9,1,N
IDCJAC0011,023000,2020,12,03,9.9,1,N
IDCJAC0011,023000,2020,12,04,11.4,1,N
IDCJAC0011,023000,2020,12,05,20.9,1,N
IDCJAC0011,023000,2020,12,06,13.3,1,N
IDCJAC0011,023000,2020,12,07,12.0,1,N
IDCJAC0011,023000,2020,12,08,12.2,1,N
IDCJAC0011,023000,2020,12,09,9.6,1,N
IDCJAC0011,023000,2020,12,10,12.8,1,N
IDCJAC0011,023000,2020,12,11,11.6,1,N
IDCJAC0011,023000,2020,12,12,17.1,1,N
IDCJAC0011,023000,2020,12,13,25.3,1,N
IDCJAC0011,023000,2020,12,14,25.2,1,N
IDCJAC0011,023000,2020,12,15,20.3,1,N
IDCJAC0011,023000,2020,12,16,16.8,1,N
IDCJAC0011,023000,2020,12,17,15.7,1,N
IDCJAC0011,023000,2020,12,18,11.7,1,N
IDCJAC0011,023000,2020,12,19,10.7,1,N
IDCJAC0011,023000,2020,12,20,11.5,1,N
IDCJAC0011,023000,2020,12,21,16.3,1,N
IDCJAC0011,023000,2020,12,22,11.2,1,N
IDCJAC0011,023000,2020,12,23,12.1,1,N
IDCJAC0011,023000,2020,12,24,10.9,1,N
IDCJAC0011,023000,2020,12,25,13.6,1,N
IDCJAC0011,023000,2020,12,26,13.7,1,N
IDCJAC0011,023000,2020,12,27,23.1,1,N
IDCJAC0011,023000,2020,12,28,9.2,1,N
IDCJAC0011,023000,2020,12,29,10.1,1,N
IDCJAC0011,023000,2020,12,30,12.9,1,N
IDCJAC0011,023000,2020,12,31,15.3,1,N
