Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014015,2020,10,07,32.7,1,N
IDCJAC0010,014015,2020,10,08,31.3,1,N
IDCJAC0010,014015,2020,10,09,33.4,1,N
IDCJAC0010,014015,2020,10,10,34.0,1,N
IDCJAC0010,014015,2020,10,11,33.0,1,N
IDCJAC0010,014015,2020,10,12,35.4,1,N
IDCJAC0010,014015,2020,10,13,33.9,1,N
IDCJAC0010,014015,2020,10,14,33.2,1,N
IDCJAC0010,014015,2020,10,15,33.2,1,N
IDCJAC0010,014015,2020,10,16,32.2,1,N
IDCJAC0010,014015,2020,10,17,31.5,1,N
IDCJAC0010,014015,2020,10,18,33.4,1,N
IDCJAC0010,014015,2020,10,19,32.7,1,N
IDCJAC0010,014015,2020,10,20,33.1,1,N
IDCJAC0010,014015,2020,10,21,33.6,1,N
IDCJAC0010,014015,2020,10,22,33.5,1,N
IDCJAC0010,014015,2020,10,23,34.2,1,N
IDCJAC0010,014015,2020,10,24,34.7,1,N
IDCJAC0010,014015,2020,10,25,33.9,1,N
IDCJAC0010,014015,2020,10,26,34.1,1,N
IDCJAC0010,014015,2020,10,27,33.4,1,N
IDCJAC0010,014015,2020,10,28,34.5,1,N
IDCJAC0010,014015,2020,10,29,35.5,1,N
IDCJAC0010,014015,2020,10,30,34.6,1,N
IDCJAC0010,014015,2020,10,31,34.9,1,N
IDCJAC0010,014015,2020,11,01,36.3,1,N
IDCJAC0010,014015,2020,11,02,36.0,1,N
IDCJAC0010,014015,2020,11,03,34.9,1,N
IDCJAC0010,014015,2020,11,04,34.2,1,N
IDCJAC0010,014015,2020,11,05,34.0,1,N
IDCJAC0010,014015,2020,11,06,35.9,1,N
IDCJAC0010,014015,2020,11,07,36.2,1,N
IDCJAC0010,014015,2020,11,08,36.6,1,N
IDCJAC0010,014015,2020,11,09,35.6,1,N
IDCJAC0010,014015,2020,11,10,36.4,1,N
IDCJAC0010,014015,2020,11,11,36.0,1,N
IDCJAC0010,014015,2020,11,12,34.2,1,N
IDCJAC0010,014015,2020,11,13,34.9,1,N
IDCJAC0010,014015,2020,11,14,35.2,1,N
IDCJAC0010,014015,2020,11,15,36.1,1,N
IDCJAC0010,014015,2020,11,16,35.7,1,N
IDCJAC0010,014015,2020,11,17,37.0,1,N
IDCJAC0010,014015,2020,11,18,35.5,1,N
IDCJAC0010,014015,2020,11,19,34.8,1,N
IDCJAC0010,014015,2020,11,20,34.1,1,N
IDCJAC0010,014015,2020,11,21,35.6,1,N
IDCJAC0010,014015,2020,11,22,33.8,1,N
IDCJAC0010,014015,2020,11,23,33.8,1,N
IDCJAC0010,014015,2020,11,24,31.9,1,N
IDCJAC0010,014015,2020,11,25,33.9,1,N
