Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,094029,2020,12,20,10.1,1,Y
IDCJAC0011,094029,2020,12,21,9.4,1,Y
IDCJAC0011,094029,2020,12,22,14.0,1,Y
IDCJAC0011,094029,2020,12,23,13.3,1,Y
IDCJAC0011,094029,2020,12,24,10.7,1,Y
IDCJAC0011,094029,2020,12,25,8.9,1,Y
IDCJAC0011,094029,2020,12,26,9.1,1,Y
IDCJAC0011,094029,2020,12,27,14.1,1,Y
IDCJAC0011,094029,2020,12,28,7.7,1,Y
IDCJAC0011,094029,2020,12,29,11.6,1,Y
IDCJAC0011,094029,2020,12,30,10.6,1,Y
IDCJAC0011,094029,2020,12,31,11.2,1,Y
